Fecha,Area_Sanitaria,Personas_Infectadas 
2021-12-15,"A.S. FERROL","29"
2021-12-15,"A.S. LUGO, A MARIÑA E MONFORTE","84"
2021-12-15,"A.S. OURENSE, VERÍN E O BARCO","198"
2021-12-15,"A.S. PONTEVEDRA E O SALNÉS","174"
2021-12-15,"A.S. SANTIAGO E BARBANZA","178"
2021-12-15,"A.S. VIGO","320"
2021-12-15,"GALICIA","1.190"
2021-12-16,"A.S. A CORUÑA E CEE","164"
2021-12-16,"A.S. FERROL","48"
2021-12-16,"A.S. LUGO, A MARIÑA E MONFORTE","91"
2021-12-16,"A.S. OURENSE, VERÍN E O BARCO","200"
2021-12-16,"A.S. PONTEVEDRA E O SALNÉS","188"
2021-12-16,"A.S. SANTIAGO E BARBANZA","195"
2021-12-16,"A.S. VIGO","336"
2021-12-16,"GALICIA","1.222"
2021-12-17,"A.S. A CORUÑA E CEE","228"
2021-12-17,"A.S. FERROL","37"
2021-12-17,"A.S. LUGO, A MARIÑA E MONFORTE","101"
2021-12-17,"A.S. OURENSE, VERÍN E O BARCO","149"
2021-12-17,"A.S. PONTEVEDRA E O SALNÉS","202"
2021-12-17,"A.S. SANTIAGO E BARBANZA","160"
2021-12-17,"A.S. VIGO","452"
2021-12-17,"GALICIA","1.329"
2021-12-18,"A.S. A CORUÑA E CEE","207"
2021-12-18,"A.S. FERROL","41"
2021-12-18,"A.S. LUGO, A MARIÑA E MONFORTE","80"
2021-12-18,"A.S. OURENSE, VERÍN E O BARCO","129"
2021-12-18,"A.S. PONTEVEDRA E O SALNÉS","182"
2021-12-18,"A.S. SANTIAGO E BARBANZA","161"
2021-12-18,"A.S. VIGO","484"
2021-12-18,"GALICIA","1.284"
2021-12-19,"A.S. A CORUÑA E CEE","180"
2021-12-19,"A.S. FERROL","38"
2021-12-19,"A.S. LUGO, A MARIÑA E MONFORTE","76"
2021-12-19,"A.S. OURENSE, VERÍN E O BARCO","117"
2021-12-19,"A.S. PONTEVEDRA E O SALNÉS","221"
2021-12-19,"A.S. SANTIAGO E BARBANZA","189"
2021-12-19,"A.S. VIGO","472"
2021-12-19,"GALICIA","1.293"
2021-12-20,"A.S. A CORUÑA E CEE","195"
2021-12-20,"A.S. FERROL","61"
2021-12-20,"A.S. LUGO, A MARIÑA E MONFORTE","120"
2021-12-20,"A.S. OURENSE, VERÍN E O BARCO","137"
2021-12-20,"A.S. PONTEVEDRA E O SALNÉS","174"
2021-12-20,"A.S. SANTIAGO E BARBANZA","157"
2021-12-20,"A.S. VIGO","421"
2021-12-20,"GALICIA","1.265"
2021-12-21,"A.S. A CORUÑA E CEE","287"
2021-12-21,"A.S. FERROL","112"
2021-12-21,"A.S. LUGO, A MARIÑA E MONFORTE","131"
2021-12-21,"A.S. OURENSE, VERÍN E O BARCO","216"
2021-12-21,"A.S. PONTEVEDRA E O SALNÉS","207"
2021-12-21,"A.S. SANTIAGO E BARBANZA","341"
2021-12-21,"A.S. VIGO","551"
2021-12-21,"GALICIA","1.845"
2021-12-22,"A.S. A CORUÑA E CEE","411"
2021-12-22,"A.S. FERROL","143"
2021-12-22,"A.S. LUGO, A MARIÑA E MONFORTE","215"
2021-12-22,"A.S. OURENSE, VERÍN E O BARCO","269"
2021-12-22,"A.S. PONTEVEDRA E O SALNÉS","379"
2021-12-22,"A.S. SANTIAGO E BARBANZA","352"
2021-12-22,"A.S. VIGO","560"
2021-12-22,"GALICIA","2.329"
2021-12-23,"A.S. A CORUÑA E CEE","524"
2021-12-23,"A.S. FERROL","212"
2021-12-23,"A.S. LUGO, A MARIÑA E MONFORTE","273"
2021-12-23,"A.S. OURENSE, VERÍN E O BARCO","235"
2021-12-23,"A.S. PONTEVEDRA E O SALNÉS","305"
2021-12-23,"A.S. SANTIAGO E BARBANZA","476"
2021-12-23,"A.S. VIGO","619"
2021-12-23,"GALICIA","2.644"
2021-12-24,"A.S. A CORUÑA E CEE","568"
2021-12-24,"A.S. FERROL","206"
2021-12-24,"A.S. LUGO, A MARIÑA E MONFORTE","279"
2021-12-24,"A.S. OURENSE, VERÍN E O BARCO","436"
2021-12-24,"A.S. PONTEVEDRA E O SALNÉS","367"
2021-12-24,"A.S. SANTIAGO E BARBANZA","577"
2021-12-24,"A.S. VIGO","667"
2021-12-24,"GALICIA","3.100"
2021-12-25,"A.S. A CORUÑA E CEE","457"
2021-12-25,"A.S. FERROL","158"
2021-12-25,"A.S. LUGO, A MARIÑA E MONFORTE","263"
2021-12-25,"A.S. OURENSE, VERÍN E O BARCO","113"
2021-12-25,"A.S. PONTEVEDRA E O SALNÉS","385"
2021-12-25,"A.S. SANTIAGO E BARBANZA","343"
2021-12-25,"A.S. VIGO","960"
2021-12-25,"GALICIA","2.679"
2021-12-26,"A.S. A CORUÑA E CEE","483"
2021-12-26,"A.S. FERROL","196"
2021-12-26,"A.S. LUGO, A MARIÑA E MONFORTE","155"
2021-12-26,"A.S. OURENSE, VERÍN E O BARCO","169"
2021-12-26,"A.S. PONTEVEDRA E O SALNÉS","409"
2021-12-26,"A.S. SANTIAGO E BARBANZA","455"
2021-12-26,"A.S. VIGO","574"
2021-12-26,"GALICIA","2.441"
2021-12-27,"A.S. A CORUÑA E CEE","730"
2021-12-27,"A.S. FERROL","247"
2021-12-27,"A.S. LUGO, A MARIÑA E MONFORTE","296"
2021-12-27,"A.S. OURENSE, VERÍN E O BARCO","437"
2021-12-27,"A.S. PONTEVEDRA E O SALNÉS","525"
2021-12-27,"A.S. SANTIAGO E BARBANZA","669"
2021-12-27,"A.S. VIGO","986"
2021-12-27,"GALICIA","3.890"
2021-12-28,"A.S. A CORUÑA E CEE","804"
2021-12-28,"A.S. FERROL","312"
2021-12-28,"A.S. LUGO, A MARIÑA E MONFORTE","517"
2021-12-28,"A.S. OURENSE, VERÍN E O BARCO","606"
2021-12-28,"A.S. PONTEVEDRA E O SALNÉS","529"
2021-12-28,"A.S. SANTIAGO E BARBANZA","1.255"
2021-12-28,"A.S. VIGO","937"
2021-12-28,"GALICIA","4.960"
2021-12-29,"A.S. A CORUÑA E CEE","1.128"
2021-12-29,"A.S. FERROL","293"
2021-12-29,"A.S. LUGO, A MARIÑA E MONFORTE","553"
2021-12-29,"A.S. OURENSE, VERÍN E O BARCO","669"
2021-12-29,"A.S. PONTEVEDRA E O SALNÉS","620"
2021-12-29,"A.S. SANTIAGO E BARBANZA","1.541"
2021-12-29,"A.S. VIGO","1.063"
2021-12-29,"GALICIA","5.867"
2021-12-30,"A.S. A CORUÑA E CEE","906"
2021-12-30,"A.S. FERROL","383"
2021-12-30,"A.S. LUGO, A MARIÑA E MONFORTE","408"
2021-12-30,"A.S. OURENSE, VERÍN E O BARCO","665"
2021-12-30,"A.S. PONTEVEDRA E O SALNÉS","746"
2021-12-30,"A.S. SANTIAGO E BARBANZA","1.053"
2021-12-30,"A.S. VIGO","1.395"
2021-12-30,"GALICIA","5.556"
2021-12-31,"A.S. A CORUÑA E CEE","794"
2021-12-31,"A.S. FERROL","295"
2021-12-31,"A.S. LUGO, A MARIÑA E MONFORTE","572"
2021-12-31,"A.S. OURENSE, VERÍN E O BARCO","608"
2021-12-31,"A.S. PONTEVEDRA E O SALNÉS","565"
2021-12-31,"A.S. SANTIAGO E BARBANZA","820"
2021-12-31,"A.S. VIGO","1.172"
2021-12-31,"GALICIA","4.826"
2022-01-01,"A.S. A CORUÑA E CEE","660"
2022-01-01,"A.S. FERROL","176"
2022-01-01,"A.S. LUGO, A MARIÑA E MONFORTE","322"
2022-01-01,"A.S. OURENSE, VERÍN E O BARCO","283"
2022-01-01,"A.S. PONTEVEDRA E O SALNÉS","368"
2022-01-01,"A.S. SANTIAGO E BARBANZA","505"
2022-01-01,"A.S. VIGO","775"
2022-01-01,"GALICIA","3.089"
2022-01-02,"A.S. A CORUÑA E CEE","641"
2022-01-02,"A.S. FERROL","294"
2022-01-02,"A.S. LUGO, A MARIÑA E MONFORTE","463"
2022-01-02,"A.S. OURENSE, VERÍN E O BARCO","459"
2022-01-02,"A.S. PONTEVEDRA E O SALNÉS","436"
2022-01-02,"A.S. SANTIAGO E BARBANZA","360"
2022-01-02,"A.S. VIGO","621"
2022-01-02,"GALICIA","3.274"
2022-01-03,"A.S. A CORUÑA E CEE","711"
2022-01-03,"A.S. FERROL","218"
2022-01-03,"A.S. LUGO, A MARIÑA E MONFORTE","463"
2022-01-03,"A.S. OURENSE, VERÍN E O BARCO","625"
2022-01-03,"A.S. PONTEVEDRA E O SALNÉS","387"
2022-01-03,"A.S. SANTIAGO E BARBANZA","659"
2022-01-03,"A.S. VIGO","802"
2022-01-03,"GALICIA","3.865"
2022-01-04,"A.S. A CORUÑA E CEE","1.059"
2022-01-04,"A.S. FERROL","357"
2022-01-04,"A.S. LUGO, A MARIÑA E MONFORTE","555"
2022-01-04,"A.S. OURENSE, VERÍN E O BARCO","751"
2022-01-04,"A.S. PONTEVEDRA E O SALNÉS","551"
2022-01-04,"A.S. SANTIAGO E BARBANZA","1.020"
2022-01-04,"A.S. VIGO","916"
2022-01-04,"GALICIA","5.209"
2022-01-05,"A.S. A CORUÑA E CEE","979"
2022-01-05,"A.S. FERROL","227"
2022-01-05,"A.S. LUGO, A MARIÑA E MONFORTE","561"
2022-01-05,"A.S. OURENSE, VERÍN E O BARCO","754"
2022-01-05,"A.S. PONTEVEDRA E O SALNÉS","443"
2022-01-05,"A.S. SANTIAGO E BARBANZA","869"
2022-01-05,"A.S. VIGO","942"
2022-01-05,"GALICIA","4.775"
2022-01-06,"A.S. A CORUÑA E CEE","744"
2022-01-06,"A.S. FERROL","324"
2022-01-06,"A.S. LUGO, A MARIÑA E MONFORTE","347"
2022-01-06,"A.S. OURENSE, VERÍN E O BARCO","443"
2022-01-06,"A.S. PONTEVEDRA E O SALNÉS","484"
2022-01-06,"A.S. SANTIAGO E BARBANZA","447"
2022-01-06,"A.S. VIGO","809"
2022-01-06,"GALICIA","3.598"
2022-01-07,"A.S. A CORUÑA E CEE","905"
2022-01-07,"A.S. FERROL","276"
2022-01-07,"A.S. LUGO, A MARIÑA E MONFORTE","518"
2022-01-07,"A.S. OURENSE, VERÍN E O BARCO","629"
2022-01-07,"A.S. PONTEVEDRA E O SALNÉS","394"
2022-01-07,"A.S. SANTIAGO E BARBANZA","739"
2022-01-07,"A.S. VIGO","1.028"
2022-01-07,"GALICIA","4.489"
2022-01-08,"A.S. A CORUÑA E CEE","925"
2022-01-08,"A.S. FERROL","282"
2022-01-08,"A.S. LUGO, A MARIÑA E MONFORTE","547"
2022-01-08,"A.S. OURENSE, VERÍN E O BARCO","769"
2022-01-08,"A.S. PONTEVEDRA E O SALNÉS","560"
2022-01-08,"A.S. SANTIAGO E BARBANZA","714"
2022-01-08,"A.S. VIGO","1.752"
2022-01-08,"GALICIA","5.549"
2022-01-09,"A.S. A CORUÑA E CEE","1.063"
2022-01-09,"A.S. FERROL","314"
2022-01-09,"A.S. LUGO, A MARIÑA E MONFORTE","505"
2022-01-09,"A.S. OURENSE, VERÍN E O BARCO","591"
2022-01-09,"A.S. PONTEVEDRA E O SALNÉS","571"
2022-01-09,"A.S. SANTIAGO E BARBANZA","672"
2022-01-09,"A.S. VIGO","1.179"
2022-01-09,"GALICIA","4.895"
2022-01-10,"A.S. A CORUÑA E CEE","1.452"
2022-01-10,"A.S. FERROL","404"
2022-01-10,"A.S. LUGO, A MARIÑA E MONFORTE","713"
2022-01-10,"A.S. OURENSE, VERÍN E O BARCO","940"
2022-01-10,"A.S. PONTEVEDRA E O SALNÉS","852"
2022-01-10,"A.S. SANTIAGO E BARBANZA","1.299"
2022-01-10,"A.S. VIGO","1.879"
2022-01-10,"GALICIA","7.539"
2022-01-11,"A.S. A CORUÑA E CEE","1.509"
2022-01-11,"A.S. FERROL","399"
2022-01-11,"A.S. LUGO, A MARIÑA E MONFORTE","892"
2022-01-11,"A.S. OURENSE, VERÍN E O BARCO","797"
2022-01-11,"A.S. PONTEVEDRA E O SALNÉS","886"
2022-01-11,"A.S. SANTIAGO E BARBANZA","1.232"
2022-01-11,"A.S. VIGO","2.105"
2022-01-11,"GALICIA","7.820"
2022-01-12,"A.S. A CORUÑA E CEE","1.688"
2022-01-12,"A.S. FERROL","499"
2022-01-12,"A.S. LUGO, A MARIÑA E MONFORTE","790"
2022-01-12,"A.S. OURENSE, VERÍN E O BARCO","843"
2022-01-12,"A.S. PONTEVEDRA E O SALNÉS","998"
2022-01-12,"A.S. SANTIAGO E BARBANZA","1.242"
2022-01-12,"A.S. VIGO","2.377"
2022-01-12,"GALICIA","8.437"
2022-01-13,"A.S. A CORUÑA E CEE","1.715"
2022-01-13,"A.S. FERROL","458"
2022-01-13,"A.S. LUGO, A MARIÑA E MONFORTE","890"
2022-01-13,"A.S. OURENSE, VERÍN E O BARCO","873"
2022-01-13,"A.S. PONTEVEDRA E O SALNÉS","1.109"
2022-01-13,"A.S. SANTIAGO E BARBANZA","1.279"
2022-01-13,"A.S. VIGO","2.508"
2022-01-13,"GALICIA","8.832"
2022-01-14,"A.S. A CORUÑA E CEE","1.757"
2022-01-14,"A.S. FERROL","453"
2022-01-14,"A.S. LUGO, A MARIÑA E MONFORTE","1.032"
2022-01-14,"A.S. OURENSE, VERÍN E O BARCO","940"
2022-01-14,"A.S. PONTEVEDRA E O SALNÉS","948"
2022-01-14,"A.S. SANTIAGO E BARBANZA","1.248"
2022-01-14,"A.S. VIGO","2.141"
2022-01-14,"GALICIA","8.519"
2022-01-15,"A.S. A CORUÑA E CEE","1.064"
2022-01-15,"A.S. FERROL","237"
2022-01-15,"A.S. LUGO, A MARIÑA E MONFORTE","536"
2022-01-15,"A.S. OURENSE, VERÍN E O BARCO","528"
2022-01-15,"A.S. PONTEVEDRA E O SALNÉS","696"
2022-01-15,"A.S. SANTIAGO E BARBANZA","811"
2022-01-15,"A.S. VIGO","1.516"
2022-01-15,"GALICIA","5.388"
2022-01-16,"A.S. A CORUÑA E CEE","969"
2022-01-16,"A.S. FERROL","212"
2022-01-16,"A.S. LUGO, A MARIÑA E MONFORTE","402"
2022-01-16,"A.S. OURENSE, VERÍN E O BARCO","470"
2022-01-16,"A.S. PONTEVEDRA E O SALNÉS","512"
2022-01-16,"A.S. SANTIAGO E BARBANZA","679"
2022-01-16,"A.S. VIGO","1.055"
2022-01-16,"GALICIA","4.299"
2022-01-17,"A.S. A CORUÑA E CEE","1.254"
2022-01-17,"A.S. FERROL","290"
2022-01-17,"A.S. LUGO, A MARIÑA E MONFORTE","623"
2022-01-17,"A.S. OURENSE, VERÍN E O BARCO","690"
2022-01-17,"A.S. PONTEVEDRA E O SALNÉS","695"
2022-01-17,"A.S. SANTIAGO E BARBANZA","1.014"
2022-01-17,"A.S. VIGO","1.928"
2022-01-17,"GALICIA","6.494"
2022-01-18,"A.S. A CORUÑA E CEE","1.160"
2022-01-18,"A.S. FERROL","288"
2022-01-18,"A.S. LUGO, A MARIÑA E MONFORTE","706"
2022-01-18,"A.S. OURENSE, VERÍN E O BARCO","660"
2022-01-18,"A.S. PONTEVEDRA E O SALNÉS","725"
2022-01-18,"A.S. SANTIAGO E BARBANZA","968"
2022-01-18,"A.S. VIGO","1.622"
2022-01-18,"GALICIA","6.129"
2022-01-19,"A.S. A CORUÑA E CEE","1.375"
2022-01-19,"A.S. FERROL","259"
2022-01-19,"A.S. LUGO, A MARIÑA E MONFORTE","679"
2022-01-19,"A.S. OURENSE, VERÍN E O BARCO","700"
2022-01-19,"A.S. PONTEVEDRA E O SALNÉS","793"
2022-01-19,"A.S. SANTIAGO E BARBANZA","1.089"
2022-01-19,"A.S. VIGO","1.779"
2022-01-19,"GALICIA","6.674"
2022-01-20,"A.S. A CORUÑA E CEE","1.421"
2022-01-20,"A.S. FERROL","318"
2022-01-20,"A.S. LUGO, A MARIÑA E MONFORTE","664"
2022-01-20,"A.S. OURENSE, VERÍN E O BARCO","687"
2022-01-20,"A.S. PONTEVEDRA E O SALNÉS","687"
2022-01-20,"A.S. SANTIAGO E BARBANZA","1.052"
2022-01-20,"A.S. VIGO","1.790"
2022-01-20,"GALICIA","6.619"
2022-01-21,"A.S. A CORUÑA E CEE","1.309"
2022-01-21,"A.S. FERROL","329"
2022-01-21,"A.S. LUGO, A MARIÑA E MONFORTE","621"
2022-01-21,"A.S. OURENSE, VERÍN E O BARCO","685"
2022-01-21,"A.S. PONTEVEDRA E O SALNÉS","773"
2022-01-21,"A.S. SANTIAGO E BARBANZA","960"
2022-01-21,"A.S. VIGO","1.640"
2022-01-21,"GALICIA","6.317"
2022-01-22,"A.S. A CORUÑA E CEE","961"
2022-01-22,"A.S. FERROL","196"
2022-01-22,"A.S. LUGO, A MARIÑA E MONFORTE","405"
2022-01-22,"A.S. OURENSE, VERÍN E O BARCO","410"
2022-01-22,"A.S. PONTEVEDRA E O SALNÉS","533"
2022-01-22,"A.S. SANTIAGO E BARBANZA","675"
2022-01-22,"A.S. VIGO","1.105"
2022-01-22,"GALICIA","4.285"
2022-01-23,"A.S. A CORUÑA E CEE","910"
2022-01-23,"A.S. FERROL","207"
2022-01-23,"A.S. LUGO, A MARIÑA E MONFORTE","422"
2022-01-23,"A.S. OURENSE, VERÍN E O BARCO","516"
2022-01-23,"A.S. PONTEVEDRA E O SALNÉS","504"
2022-01-23,"A.S. SANTIAGO E BARBANZA","683"
2022-01-23,"A.S. VIGO","1.058"
2022-01-23,"GALICIA","4.300"
2022-01-24,"A.S. A CORUÑA E CEE","1.489"
2022-01-24,"A.S. FERROL","329"
2022-01-24,"A.S. LUGO, A MARIÑA E MONFORTE","685"
2022-01-24,"A.S. OURENSE, VERÍN E O BARCO","650"
2022-01-24,"A.S. PONTEVEDRA E O SALNÉS","726"
2022-01-24,"A.S. SANTIAGO E BARBANZA","999"
2022-01-24,"A.S. VIGO","1.882"
2022-01-24,"GALICIA","6.760"
2022-01-25,"A.S. A CORUÑA E CEE","1.241"
2022-01-25,"A.S. FERROL","316"
2022-01-25,"A.S. LUGO, A MARIÑA E MONFORTE","639"
2022-01-25,"A.S. OURENSE, VERÍN E O BARCO","574"
2022-01-25,"A.S. PONTEVEDRA E O SALNÉS","570"
2022-01-25,"A.S. SANTIAGO E BARBANZA","977"
2022-01-25,"A.S. VIGO","1.457"
2022-01-25,"GALICIA","5.774"
2022-01-26,"A.S. A CORUÑA E CEE","1.342"
2022-01-26,"A.S. FERROL","290"
2022-01-26,"A.S. LUGO, A MARIÑA E MONFORTE","654"
2022-01-26,"A.S. OURENSE, VERÍN E O BARCO","695"
2022-01-26,"A.S. PONTEVEDRA E O SALNÉS","673"
2022-01-26,"A.S. SANTIAGO E BARBANZA","1.040"
2022-01-26,"A.S. VIGO","1.711"
2022-01-26,"GALICIA","6.405"
2022-01-27,"A.S. A CORUÑA E CEE","1.202"
2022-01-27,"A.S. FERROL","260"
2022-01-27,"A.S. LUGO, A MARIÑA E MONFORTE","598"
2022-01-27,"A.S. OURENSE, VERÍN E O BARCO","590"
2022-01-27,"A.S. PONTEVEDRA E O SALNÉS","625"
2022-01-27,"A.S. SANTIAGO E BARBANZA","1.038"
2022-01-27,"A.S. VIGO","1.664"
2022-01-27,"GALICIA","5.977"
2022-01-28,"A.S. A CORUÑA E CEE","1.090"
2022-01-28,"A.S. FERROL","197"
2022-01-28,"A.S. LUGO, A MARIÑA E MONFORTE","577"
2022-01-28,"A.S. OURENSE, VERÍN E O BARCO","565"
2022-01-28,"A.S. PONTEVEDRA E O SALNÉS","502"
2022-01-28,"A.S. SANTIAGO E BARBANZA","790"
2022-01-28,"A.S. VIGO","1.399"
2022-01-28,"GALICIA","5.120"
2022-01-29,"A.S. A CORUÑA E CEE","896"
2022-01-29,"A.S. FERROL","188"
2022-01-29,"A.S. LUGO, A MARIÑA E MONFORTE","473"
2022-01-29,"A.S. OURENSE, VERÍN E O BARCO","337"
2022-01-29,"A.S. PONTEVEDRA E O SALNÉS","471"
2022-01-29,"A.S. SANTIAGO E BARBANZA","753"
2022-01-29,"A.S. VIGO","1.117"
2022-01-29,"GALICIA","4.235"
2022-01-30,"A.S. A CORUÑA E CEE","937"
2022-01-30,"A.S. FERROL","191"
2022-01-30,"A.S. LUGO, A MARIÑA E MONFORTE","341"
2022-01-30,"A.S. OURENSE, VERÍN E O BARCO","430"
2022-01-30,"A.S. PONTEVEDRA E O SALNÉS","446"
2022-01-30,"A.S. SANTIAGO E BARBANZA","698"
2022-01-30,"A.S. VIGO","1.034"
2022-01-30,"GALICIA","4.077"
2022-01-31,"A.S. A CORUÑA E CEE","1.170"
2022-01-31,"A.S. FERROL","269"
2022-01-31,"A.S. LUGO, A MARIÑA E MONFORTE","578"
2022-01-31,"A.S. OURENSE, VERÍN E O BARCO","614"
2022-01-31,"A.S. PONTEVEDRA E O SALNÉS","622"
2022-01-31,"A.S. SANTIAGO E BARBANZA","965"
2022-01-31,"A.S. VIGO","1.539"
2022-01-31,"GALICIA","5.757"
2022-02-01,"A.S. A CORUÑA E CEE","1.212"
2022-02-01,"A.S. FERROL","262"
2022-02-01,"A.S. LUGO, A MARIÑA E MONFORTE","650"
2022-02-01,"A.S. OURENSE, VERÍN E O BARCO","588"
2022-02-01,"A.S. PONTEVEDRA E O SALNÉS","536"
2022-02-01,"A.S. SANTIAGO E BARBANZA","1.040"
2022-02-01,"A.S. VIGO","1.583"
2022-02-01,"GALICIA","5.871"
2022-02-02,"A.S. A CORUÑA E CEE","979"
2022-02-02,"A.S. FERROL","261"
2022-02-02,"A.S. LUGO, A MARIÑA E MONFORTE","558"
2022-02-02,"A.S. OURENSE, VERÍN E O BARCO","446"
2022-02-02,"A.S. PONTEVEDRA E O SALNÉS","505"
2022-02-02,"A.S. SANTIAGO E BARBANZA","1.074"
2022-02-02,"A.S. VIGO","1.414"
2022-02-02,"GALICIA","5.237"
2022-02-03,"A.S. A CORUÑA E CEE","972"
2022-02-03,"A.S. FERROL","185"
2022-02-03,"A.S. LUGO, A MARIÑA E MONFORTE","448"
2022-02-03,"A.S. OURENSE, VERÍN E O BARCO","482"
2022-02-03,"A.S. PONTEVEDRA E O SALNÉS","469"
2022-02-03,"A.S. SANTIAGO E BARBANZA","904"
2022-02-03,"A.S. VIGO","1.261"
2022-02-03,"GALICIA","4.721"
2022-02-04,"A.S. A CORUÑA E CEE","872"
2022-02-04,"A.S. FERROL","218"
2022-02-04,"A.S. LUGO, A MARIÑA E MONFORTE","469"
2022-02-04,"A.S. OURENSE, VERÍN E O BARCO","481"
2022-02-04,"A.S. PONTEVEDRA E O SALNÉS","479"
2022-02-04,"A.S. SANTIAGO E BARBANZA","762"
2022-02-04,"A.S. VIGO","961"
2022-02-04,"SEN A.S. ASIGNADA","40"
2022-02-04,"GALICIA","4.282"
2022-02-05,"A.S. A CORUÑA E CEE","701"
2022-02-05,"A.S. FERROL","153"
2022-02-05,"A.S. LUGO, A MARIÑA E MONFORTE","299"
2022-02-05,"A.S. OURENSE, VERÍN E O BARCO","243"
2022-02-05,"A.S. PONTEVEDRA E O SALNÉS","359"
2022-02-05,"A.S. SANTIAGO E BARBANZA","562"
2022-02-05,"A.S. VIGO","755"
2022-02-05,"SEN A.S. ASIGNADA","30"
2022-02-05,"GALICIA","3.102"
2022-02-06,"A.S. A CORUÑA E CEE","615"
2022-02-06,"A.S. FERROL","155"
2022-02-06,"A.S. LUGO, A MARIÑA E MONFORTE","310"
2022-02-06,"A.S. OURENSE, VERÍN E O BARCO","293"
2022-02-06,"A.S. PONTEVEDRA E O SALNÉS","362"
2022-02-06,"A.S. SANTIAGO E BARBANZA","569"
2022-02-06,"A.S. VIGO","552"
2022-02-06,"SEN A.S. ASIGNADA","32"
2022-02-06,"GALICIA","2.888"
2022-02-07,"A.S. A CORUÑA E CEE","869"
2022-02-07,"A.S. FERROL","207"
2022-02-07,"A.S. LUGO, A MARIÑA E MONFORTE","433"
2022-02-07,"A.S. OURENSE, VERÍN E O BARCO","444"
2022-02-07,"A.S. PONTEVEDRA E O SALNÉS","416"
2022-02-07,"A.S. SANTIAGO E BARBANZA","750"
2022-02-07,"A.S. VIGO","938"
2022-02-07,"SEN A.S. ASIGNADA","77"
2022-02-07,"GALICIA","4.134"
2022-02-08,"A.S. A CORUÑA E CEE","753"
2022-02-08,"A.S. FERROL","156"
2022-02-08,"A.S. LUGO, A MARIÑA E MONFORTE","386"
2022-02-08,"A.S. OURENSE, VERÍN E O BARCO","338"
2022-02-08,"A.S. PONTEVEDRA E O SALNÉS","390"
2022-02-08,"A.S. SANTIAGO E BARBANZA","567"
2022-02-08,"A.S. VIGO","826"
2022-02-08,"SEN A.S. ASIGNADA","46"
2022-02-08,"GALICIA","3.462"
2022-02-09,"A.S. A CORUÑA E CEE","728"
2022-02-09,"A.S. FERROL","167"
2022-02-09,"A.S. LUGO, A MARIÑA E MONFORTE","397"
2022-02-09,"A.S. OURENSE, VERÍN E O BARCO","462"
2022-02-09,"A.S. PONTEVEDRA E O SALNÉS","364"
2022-02-09,"A.S. SANTIAGO E BARBANZA","656"
2022-02-09,"A.S. VIGO","702"
2022-02-09,"SEN A.S. ASIGNADA","43"
2022-02-09,"GALICIA","3.519"
2022-02-10,"A.S. A CORUÑA E CEE","630"
2022-02-10,"A.S. FERROL","191"
2022-02-10,"A.S. LUGO, A MARIÑA E MONFORTE","387"
2022-02-10,"A.S. OURENSE, VERÍN E O BARCO","440"
2022-02-10,"A.S. PONTEVEDRA E O SALNÉS","390"
2022-02-10,"A.S. SANTIAGO E BARBANZA","630"
2022-02-10,"A.S. VIGO","833"
2022-02-10,"SEN A.S. ASIGNADA","36"
2022-02-10,"GALICIA","3.537"
2022-02-11,"A.S. A CORUÑA E CEE","487"
2022-02-11,"A.S. FERROL","142"
2022-02-11,"A.S. LUGO, A MARIÑA E MONFORTE","292"
2022-02-11,"A.S. OURENSE, VERÍN E O BARCO","281"
2022-02-11,"A.S. PONTEVEDRA E O SALNÉS","331"
2022-02-11,"A.S. SANTIAGO E BARBANZA","512"
2022-02-11,"A.S. VIGO","646"
2022-02-11,"SEN A.S. ASIGNADA","29"
2022-02-11,"GALICIA","2.720"
2022-02-12,"A.S. A CORUÑA E CEE","445"
2022-02-12,"A.S. FERROL","118"
2022-02-12,"A.S. LUGO, A MARIÑA E MONFORTE","200"
2022-02-12,"A.S. OURENSE, VERÍN E O BARCO","233"
2022-02-12,"A.S. PONTEVEDRA E O SALNÉS","200"
2022-02-12,"A.S. SANTIAGO E BARBANZA","335"
2022-02-12,"A.S. VIGO","407"
2022-02-12,"SEN A.S. ASIGNADA","18"
2022-02-12,"GALICIA","1.956"
2022-02-13,"A.S. A CORUÑA E CEE","339"
2022-02-13,"A.S. FERROL","97"
2022-02-13,"A.S. LUGO, A MARIÑA E MONFORTE","168"
2022-02-13,"A.S. OURENSE, VERÍN E O BARCO","190"
2022-02-13,"A.S. PONTEVEDRA E O SALNÉS","193"
2022-02-13,"A.S. SANTIAGO E BARBANZA","307"
2022-02-13,"A.S. VIGO","342"
2022-02-13,"SEN A.S. ASIGNADA","20"
2022-02-13,"GALICIA","1.656"
2022-02-14,"A.S. A CORUÑA E CEE","529"
2022-02-14,"A.S. FERROL","110"
2022-02-14,"A.S. LUGO, A MARIÑA E MONFORTE","277"
2022-02-14,"A.S. OURENSE, VERÍN E O BARCO","304"
2022-02-14,"A.S. PONTEVEDRA E O SALNÉS","220"
2022-02-14,"A.S. SANTIAGO E BARBANZA","387"
2022-02-14,"A.S. VIGO","546"
2022-02-14,"SEN A.S. ASIGNADA","31"
2022-02-14,"GALICIA","2.404"
2022-02-15,"A.S. A CORUÑA E CEE","466"
2022-02-15,"A.S. FERROL","130"
2022-02-15,"A.S. LUGO, A MARIÑA E MONFORTE","283"
2022-02-15,"A.S. OURENSE, VERÍN E O BARCO","291"
