Fecha,Area_Sanitaria,Casos_Totais,Casos_Confirmados_PDIA_Ultimas24h,Pacientes_Sin_Alta,Pacientes_Con_Alta,Camas_Ocupadas_HOS,Camas_Ocupadas_UCI,Probas_Realizadas_PCR,Probas_Realizadas_Non_PDIA,Exitus,Probas_Antixenos_Realizadas
2021-10-08 18:00:00,"A.S. A CORUÑA E CEE","43.127","4","152","42.335","12","3","640.057","176.865","657","235.811"
2021-10-08 18:00:00,"A.S. FERROL","11.627","1","8","11.383","0","0","184.310","69.831","230","26.078"
2021-10-08 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.953","3","85","19.610","5","3","325.875","154.896","252","68.851"
2021-10-08 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.757","3","95","21.220","0","1","337.874","151.654","443","126.118"
2021-10-08 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.432","2","43","21.185","1","1","304.528","109.112","205","143.091"
2021-10-08 18:00:00,"A.S. SANTIAGO E BARBANZA","26.962","3","61","26.534","6","1","442.404","162.682","379","160.402"
2021-10-08 18:00:00,"A.S. VIGO","37.667","7","110","37.098","7","0","620.819","307.814","474","108.427"
2021-10-08 18:00:00,"GALICIA","182.525","23","554","179.365","31","9","2.855.867","1.132.854","2.640","868.778"
2021-10-09 18:00:00,"A.S. A CORUÑA E CEE","43.137","11","156","42.340","14","3","640.547","176.872","658","236.066"
2021-10-09 18:00:00,"A.S. FERROL","11.627","0","5","11.386","0","0","184.423","69.831","230","26.120"
2021-10-09 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.958","4","81","19.619","4","3","326.050","154.898","252","68.953"
2021-10-09 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.759","2","87","21.230","0","1","338.248","151.654","443","126.415"
2021-10-09 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.433","1","38","21.191","1","1","304.675","109.112","205","143.327"
2021-10-09 18:00:00,"A.S. SANTIAGO E BARBANZA","26.970","8","62","26.541","8","1","442.775","162.683","379","160.649"
2021-10-09 18:00:00,"A.S. VIGO","37.670","4","105","37.106","7","1","621.068","307.859","474","108.592"
2021-10-09 18:00:00,"GALICIA","182.554","30","534","179.413","34","10","2.857.786","1.132.909","2.641","870.122"
2021-10-10 18:00:00,"A.S. A CORUÑA E CEE","43.144","7","157","42.346","16","3","640.822","176.872","658","236.288"
2021-10-10 18:00:00,"A.S. FERROL","11.628","1","6","11.386","0","0","184.482","69.831","230","26.170"
2021-10-10 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.959","1","73","19.628","4","3","326.245","154.898","252","69.081"
2021-10-10 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.759","0","77","21.240","0","1","338.387","151.654","443","126.633"
2021-10-10 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.434","1","30","21.200","1","1","304.748","109.112","205","143.559"
2021-10-10 18:00:00,"A.S. SANTIAGO E BARBANZA","26.972","2","61","26.544","8","1","443.004","162.683","379","160.884"
2021-10-10 18:00:00,"A.S. VIGO","37.672","2","98","37.115","8","1","621.291","307.859","474","108.736"
2021-10-10 18:00:00,"GALICIA","182.568","14","502","179.459","37","10","2.858.979","1.132.909","2.641","871.351"
2021-10-11 18:00:00,"A.S. A CORUÑA E CEE","43.153","6","155","42.356","18","3","641.234","176.883","659","236.600"
2021-10-11 18:00:00,"A.S. FERROL","11.627","0","6","11.385","0","0","184.653","69.832","230","26.226"
2021-10-11 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.959","1","69","19.632","5","3","326.332","154.902","252","69.302"
2021-10-11 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.761","3","75","21.244","0","1","338.625","151.656","443","126.987"
2021-10-11 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.438","3","31","21.203","1","1","304.879","109.114","205","143.857"
2021-10-11 18:00:00,"A.S. SANTIAGO E BARBANZA","26.983","11","70","26.546","7","1","443.247","162.695","379","161.166"
2021-10-11 18:00:00,"A.S. VIGO","37.681","9","102","37.120","10","1","621.624","307.861","474","109.078"
2021-10-11 18:00:00,"GALICIA","182.602","33","508","179.486","41","10","2.860.594","1.132.943","2.642","873.216"
2021-10-12 18:00:00,"A.S. A CORUÑA E CEE","43.162","9","152","42.367","17","2","641.938","176.883","660","236.930"
2021-10-12 18:00:00,"A.S. FERROL","11.630","3","9","11.385","0","0","184.775","69.833","230","26.279"
2021-10-12 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.959","0","66","19.635","3","3","326.767","154.902","252","69.432"
2021-10-12 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.765","4","72","21.251","0","1","338.937","151.656","443","127.270"
2021-10-12 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.444","6","31","21.209","1","1","305.092","109.116","205","144.134"
2021-10-12 18:00:00,"A.S. SANTIAGO E BARBANZA","26.988","5","68","26.553","6","1","443.715","162.695","379","161.443"
2021-10-12 18:00:00,"A.S. VIGO","37.685","4","97","37.129","9","1","621.947","307.861","474","109.274"
2021-10-12 18:00:00,"GALICIA","182.633","31","495","179.529","36","9","2.863.171","1.132.946","2.643","874.762"
2021-10-13 18:00:00,"A.S. A CORUÑA E CEE","43.165","3","147","42.374","16","4","642.357","176.909","661","237.334"
2021-10-13 18:00:00,"A.S. FERROL","11.631","2","9","11.386","1","0","184.894","69.850","230","26.372"
2021-10-13 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.958","0","60","19.640","1","3","326.942","154.906","252","69.724"
2021-10-13 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.769","3","73","21.254","1","1","339.231","151.664","443","127.732"
2021-10-13 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.444","0","26","21.214","1","1","305.177","109.146","205","144.446"
2021-10-13 18:00:00,"A.S. SANTIAGO E BARBANZA","26.991","2","64","26.560","6","0","443.909","162.704","379","161.882"
2021-10-13 18:00:00,"A.S. VIGO","37.690","6","87","37.144","7","1","622.299","307.894","474","109.728"
2021-10-13 18:00:00,"GALICIA","182.648","16","466","179.572","33","10","2.864.809","1.133.073","2.644","877.218"
2021-10-14 18:00:00,"A.S. A CORUÑA E CEE","43.174","8","153","42.377","15","3","642.817","177.691","661","237.823"
2021-10-14 18:00:00,"A.S. FERROL","11.633","2","11","11.386","1","0","185.031","70.694","230","26.483"
2021-10-14 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.958","3","51","19.648","1","2","327.218","154.914","253","70.003"
2021-10-14 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.776","5","71","21.263","2","0","339.665","151.669","443","128.107"
2021-10-14 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.444","1","27","21.213","1","1","305.362","109.502","205","144.825"
2021-10-14 18:00:00,"A.S. SANTIAGO E BARBANZA","27.003","10","72","26.563","4","0","444.249","163.879","380","162.337"
2021-10-14 18:00:00,"A.S. VIGO","37.698","8","87","37.152","7","1","622.581","307.913","474","110.132"
2021-10-14 18:00:00,"GALICIA","182.686","37","472","179.602","31","7","2.866.923","1.136.262","2.646","879.710"
2021-10-15 18:00:00,"A.S. A CORUÑA E CEE","43.179","5","147","42.388","12","3","643.232","178.705","661","238.363"
2021-10-15 18:00:00,"A.S. FERROL","11.635","1","12","11.387","1","0","185.122","70.711","230","26.583"
2021-10-15 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.962","4","46","19.657","1","2","327.414","154.922","253","70.400"
2021-10-15 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.775","1","65","21.268","1","0","339.849","151.670","443","128.579"
2021-10-15 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.447","4","28","21.215","1","1","305.509","109.780","205","145.110"
2021-10-15 18:00:00,"A.S. SANTIAGO E BARBANZA","27.012","9","73","26.571","4","0","444.380","164.052","380","162.792"
2021-10-15 18:00:00,"A.S. VIGO","37.704","5","80","37.165","7","1","622.853","307.924","474","110.739"
2021-10-15 18:00:00,"GALICIA","182.714","29","451","179.651","27","7","2.868.359","1.137.764","2.646","882.566"
2021-10-16 18:00:00,"A.S. A CORUÑA E CEE","43.180","1","141","42.395","10","4","643.744","178.705","661","238.672"
2021-10-16 18:00:00,"A.S. FERROL","11.637","2","13","11.388","1","0","185.212","70.711","230","26.644"
2021-10-16 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.965","2","45","19.661","1","2","327.608","154.922","253","70.543"
2021-10-16 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.775","1","60","21.273","2","0","340.165","151.670","443","128.917"
2021-10-16 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.455","8","33","21.218","1","1","305.652","109.780","205","145.333"
2021-10-16 18:00:00,"A.S. SANTIAGO E BARBANZA","27.019","7","71","26.580","4","0","444.621","164.052","380","163.016"
2021-10-16 18:00:00,"A.S. VIGO","37.709","4","80","37.170","8","1","623.307","307.924","474","111.079"
2021-10-16 18:00:00,"GALICIA","182.740","25","443","179.685","27","8","2.870.309","1.137.764","2.646","884.204"
2021-10-17 18:00:00,"A.S. A CORUÑA E CEE","43.185","5","140","42.401","10","4","644.080","178.705","661","238.922"
2021-10-17 18:00:00,"A.S. FERROL","11.638","1","14","11.388","1","0","185.341","70.711","230","26.675"
2021-10-17 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.969","4","44","19.666","2","3","327.803","154.922","253","70.745"
2021-10-17 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.777","2","52","21.283","2","0","340.576","151.670","443","129.151"
2021-10-17 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.460","5","33","21.223","1","1","305.787","109.780","205","145.592"
2021-10-17 18:00:00,"A.S. SANTIAGO E BARBANZA","27.021","2","69","26.584","4","0","444.983","164.052","380","163.240"
2021-10-17 18:00:00,"A.S. VIGO","37.711","2","79","37.173","7","1","623.626","307.924","474","111.352"
2021-10-17 18:00:00,"GALICIA","182.761","21","431","179.718","27","9","2.872.196","1.137.764","2.646","885.677"
2021-10-18 18:00:00,"A.S. A CORUÑA E CEE","43.189","5","140","42.405","10","4","644.505","178.718","661","239.258"
2021-10-18 18:00:00,"A.S. FERROL","11.640","2","15","11.389","1","0","185.535","70.713","230","26.779"
2021-10-18 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.975","4","45","19.671","1","3","328.082","154.922","253","71.008"
2021-10-18 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.777","0","49","21.286","2","0","340.762","151.670","443","129.664"
2021-10-18 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.468","7","36","21.228","0","1","305.996","109.785","205","146.054"
2021-10-18 18:00:00,"A.S. SANTIAGO E BARBANZA","27.025","5","70","26.587","4","0","445.296","164.059","380","163.619"
2021-10-18 18:00:00,"A.S. VIGO","37.710","0","77","37.172","7","1","623.847","307.924","476","111.738"
2021-10-18 18:00:00,"GALICIA","182.784","23","432","179.738","25","9","2.874.023","1.137.791","2.648","888.120"
2021-10-19 18:00:00,"A.S. A CORUÑA E CEE","43.199","8","145","42.410","9","3","645.062","178.732","661","239.785"
2021-10-19 18:00:00,"A.S. FERROL","11.641","1","16","11.389","1","0","185.710","70.713","230","26.945"
2021-10-19 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.976","2","40","19.677","1","3","328.417","154.928","253","71.290"
2021-10-19 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.779","2","44","21.293","2","0","341.106","151.673","443","130.137"
2021-10-19 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.475","7","42","21.229","1","1","306.199","109.789","205","146.371"
2021-10-19 18:00:00,"A.S. SANTIAGO E BARBANZA","27.030","6","72","26.590","3","0","445.691","164.066","380","163.990"
2021-10-19 18:00:00,"A.S. VIGO","37.717","7","79","37.177","6","1","624.315","307.927","476","112.109"
2021-10-19 18:00:00,"GALICIA","182.817","33","438","179.765","23","8","2.876.500","1.137.828","2.648","890.627"
2021-10-20 18:00:00,"A.S. A CORUÑA E CEE","43.204","4","138","42.422","8","3","645.765","178.753","661","240.211"
2021-10-20 18:00:00,"A.S. FERROL","11.645","4","20","11.389","2","0","185.844","70.713","230","27.096"
2021-10-20 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.976","1","37","19.680","1","3","328.671","155.088","253","71.518"
2021-10-20 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.781","3","37","21.302","2","0","341.436","152.439","443","130.545"
2021-10-20 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.481","6","44","21.233","0","1","306.425","109.800","205","146.690"
2021-10-20 18:00:00,"A.S. SANTIAGO E BARBANZA","27.034","4","68","26.598","3","0","446.169","164.075","380","164.371"
2021-10-20 18:00:00,"A.S. VIGO","37.724","6","77","37.186","5","1","624.661","308.029","476","112.451"
2021-10-20 18:00:00,"GALICIA","182.845","28","421","179.810","21","8","2.878.971","1.138.897","2.648","892.882"
2021-10-21 18:00:00,"A.S. A CORUÑA E CEE","43.210","4","135","42.431","7","3","646.170","178.775","661","240.616"
2021-10-21 18:00:00,"A.S. FERROL","11.645","1","21","11.388","2","0","185.937","70.717","230","27.227"
2021-10-21 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.979","2","30","19.689","0","3","328.865","156.588","254","71.708"
2021-10-21 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.793","12","44","21.307","2","0","341.793","153.868","443","130.835"
2021-10-21 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.486","7","47","21.235","0","1","306.630","109.819","205","147.097"
2021-10-21 18:00:00,"A.S. SANTIAGO E BARBANZA","27.033","2","68","26.597","3","0","446.379","164.077","380","164.886"
2021-10-21 18:00:00,"A.S. VIGO","37.727","2","71","37.195","4","1","624.980","309.664","476","112.757"
2021-10-21 18:00:00,"GALICIA","182.873","30","416","179.842","18","8","2.880.754","1.143.508","2.649","895.126"
2021-10-22 18:00:00,"A.S. A CORUÑA E CEE","43.214","3","131","42.439","7","3","646.521","178.818","661","241.005"
2021-10-22 18:00:00,"A.S. FERROL","11.644","1","20","11.388","2","0","186.076","70.718","230","27.320"
2021-10-22 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.982","2","28","19.694","0","3","328.994","157.157","254","71.915"
2021-10-22 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.792","3","43","21.307","2","0","342.062","153.893","443","131.159"
2021-10-22 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.491","5","52","21.235","0","1","306.799","109.847","205","147.389"
2021-10-22 18:00:00,"A.S. SANTIAGO E BARBANZA","27.038","6","70","26.600","3","0","446.588","164.105","380","165.202"
2021-10-22 18:00:00,"A.S. VIGO","37.738","5","69","37.208","5","0","625.291","310.318","476","113.054"
2021-10-22 18:00:00,"GALICIA","182.899","25","413","179.871","19","7","2.882.331","1.144.856","2.649","897.044"
2021-10-23 18:00:00,"A.S. A CORUÑA E CEE","43.224","11","134","42.446","5","3","646.962","178.822","661","241.303"
2021-10-23 18:00:00,"A.S. FERROL","11.648","4","24","11.388","2","0","186.257","70.718","230","27.373"
2021-10-23 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.985","3","27","19.698","0","3","329.131","157.158","254","72.076"
2021-10-23 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.793","1","41","21.310","2","0","342.399","153.893","443","131.410"
2021-10-23 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.492","1","49","21.239","0","1","306.982","109.847","205","147.626"
2021-10-23 18:00:00,"A.S. SANTIAGO E BARBANZA","27.049","10","76","26.605","3","0","446.859","164.105","380","165.503"
2021-10-23 18:00:00,"A.S. VIGO","37.742","4","64","37.217","6","0","625.612","310.318","476","113.204"
2021-10-23 18:00:00,"GALICIA","182.933","34","415","179.903","18","7","2.884.202","1.144.861","2.649","898.495"
2021-10-24 18:00:00,"A.S. A CORUÑA E CEE","43.228","4","130","42.454","4","3","647.365","178.822","661","241.514"
2021-10-24 18:00:00,"A.S. FERROL","11.649","1","24","11.389","2","0","186.341","70.718","230","27.408"
2021-10-24 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.992","7","33","19.699","0","3","329.364","157.158","254","72.204"
2021-10-24 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.795","2","42","21.311","3","0","342.565","153.893","443","131.674"
2021-10-24 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.494","2","51","21.239","0","1","307.115","109.847","205","147.959"
2021-10-24 18:00:00,"A.S. SANTIAGO E BARBANZA","27.050","1","69","26.613","3","0","447.167","164.105","380","165.732"
2021-10-24 18:00:00,"A.S. VIGO","37.749","7","70","37.218","6","0","625.974","310.318","476","113.319"
2021-10-24 18:00:00,"GALICIA","182.957","24","419","179.923","18","7","2.885.891","1.144.861","2.649","899.810"
2021-10-25 18:00:00,"A.S. A CORUÑA E CEE","43.232","7","134","42.454","5","2","647.737","178.824","661","241.874"
2021-10-25 18:00:00,"A.S. FERROL","11.655","5","29","11.390","1","0","186.451","70.718","230","27.476"
2021-10-25 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","19.994","5","35","19.699","0","3","329.555","157.158","254","72.457"
2021-10-25 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.805","10","51","21.312","2","0","342.784","153.897","443","132.041"
2021-10-25 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.498","4","53","21.241","0","1","307.251","109.848","205","148.312"
2021-10-25 18:00:00,"A.S. SANTIAGO E BARBANZA","27.061","7","74","26.619","4","0","447.417","164.111","380","166.092"
2021-10-25 18:00:00,"A.S. VIGO","37.755","7","74","37.219","5","0","626.161","310.318","477","113.601"
2021-10-25 18:00:00,"GALICIA","183.000","45","450","179.934","17","6","2.887.356","1.144.874","2.650","901.853"
2021-10-26 18:00:00,"A.S. A CORUÑA E CEE","43.251","17","142","42.465","4","2","648.307","178.829","661","242.221"
2021-10-26 18:00:00,"A.S. FERROL","11.660","4","32","11.392","1","0","186.670","70.721","230","27.581"
2021-10-26 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","20.002","9","41","19.701","2","2","329.864","157.166","254","72.795"
2021-10-26 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.818","13","61","21.314","2","0","343.135","153.901","444","132.412"
2021-10-26 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.500","4","60","21.236","0","1","307.445","109.853","205","148.663"
2021-10-26 18:00:00,"A.S. SANTIAGO E BARBANZA","27.063","1","61","26.634","4","0","447.783","164.113","380","166.478"
2021-10-26 18:00:00,"A.S. VIGO","37.765","12","76","37.227","6","0","626.527","310.319","477","114.003"
2021-10-26 18:00:00,"GALICIA","183.059","60","473","179.969","19","5","2.889.731","1.144.902","2.651","904.153"
2021-10-27 18:00:00,"A.S. A CORUÑA E CEE","43.257","6","141","42.472","8","1","648.788","180.533","661","242.514"
2021-10-27 18:00:00,"A.S. FERROL","11.663","2","31","11.396","1","1","186.817","70.726","230","27.681"
2021-10-27 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","20.006","5","40","19.706","2","1","330.177","157.169","254","73.092"
2021-10-27 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.833","14","71","21.319","6","0","343.492","153.908","444","132.767"
2021-10-27 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.503","2","60","21.239","0","0","307.566","109.949","205","148.988"
2021-10-27 18:00:00,"A.S. SANTIAGO E BARBANZA","27.066","5","65","26.633","3","1","448.102","164.128","380","166.908"
2021-10-27 18:00:00,"A.S. VIGO","37.768","4","73","37.233","7","0","626.952","310.323","477","114.312"
2021-10-27 18:00:00,"GALICIA","183.096","38","481","179.998","27","4","2.891.894","1.146.736","2.651","906.262"
2021-10-28 18:00:00,"A.S. A CORUÑA E CEE","43.262","9","139","42.479","3","0","649.338","180.690","661","242.814"
2021-10-28 18:00:00,"A.S. FERROL","11.665","2","33","11.396","1","1","187.014","71.194","230","27.793"
2021-10-28 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","20.008","2","38","19.710","2","1","330.455","157.174","254","73.363"
2021-10-28 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.854","20","86","21.324","6","0","343.949","153.910","445","133.114"
2021-10-28 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.509","7","65","21.240","0","0","307.726","110.239","205","149.330"
2021-10-28 18:00:00,"A.S. SANTIAGO E BARBANZA","27.078","7","63","26.647","4","1","448.322","164.147","380","167.215"
2021-10-28 18:00:00,"A.S. VIGO","37.776","9","81","37.233","6","0","627.247","310.377","477","114.614"
2021-10-28 18:00:00,"GALICIA","183.152","56","505","180.029","22","3","2.894.051","1.147.731","2.652","908.243"
2021-10-29 18:00:00,"A.S. A CORUÑA E CEE","43.273","11","143","42.486","5","1","649.717","180.727","661","243.105"
2021-10-29 18:00:00,"A.S. FERROL","11.669","5","35","11.398","1","1","187.136","71.633","230","27.865"
2021-10-29 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","20.009","2","38","19.711","2","1","330.593","157.179","254","73.644"
2021-10-29 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.868","13","99","21.325","6","0","344.172","153.915","445","133.512"
2021-10-29 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.510","1","63","21.243","1","0","307.881","110.485","205","149.626"
2021-10-29 18:00:00,"A.S. SANTIAGO E BARBANZA","27.079","1","56","26.655","4","1","448.483","165.520","380","167.474"
2021-10-29 18:00:00,"A.S. VIGO","37.781","5","78","37.241","5","1","627.523","310.430","477","115.088"
2021-10-29 18:00:00,"GALICIA","183.189","38","512","180.059","24","5","2.895.505","1.149.889","2.652","910.314"
2021-10-30 18:00:00,"A.S. A CORUÑA E CEE","43.280","7","142","42.494","6","1","649.957","180.727","661","243.342"
2021-10-30 18:00:00,"A.S. FERROL","11.673","4","37","11.400","1","1","187.256","71.634","230","27.923"
2021-10-30 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","20.013","4","39","19.714","2","1","330.751","157.179","254","73.768"
2021-10-30 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.879","11","106","21.329","5","0","344.553","153.915","445","133.771"
2021-10-30 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.512","2","61","21.247","1","0","308.014","110.485","205","149.846"
2021-10-30 18:00:00,"A.S. SANTIAGO E BARBANZA","27.085","6","52","26.665","3","1","448.680","165.520","380","167.733"
2021-10-30 18:00:00,"A.S. VIGO","37.783","2","75","37.246","5","1","627.673","310.431","477","115.370"
2021-10-30 18:00:00,"GALICIA","183.225","36","512","180.095","23","5","2.896.884","1.149.891","2.652","911.753"
2021-10-31 18:00:00,"A.S. A CORUÑA E CEE","43.289","9","144","42.501","7","1","650.381","180.727","661","243.500"
2021-10-31 18:00:00,"A.S. FERROL","11.677","4","40","11.401","1","1","187.398","71.634","230","27.955"
2021-10-31 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","20.015","2","38","19.717","1","1","330.899","157.180","254","73.907"
2021-10-31 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.886","7","111","21.331","7","0","344.846","153.915","445","134.010"
2021-10-31 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.512","0","59","21.249","1","0","308.116","110.485","205","150.078"
2021-10-31 18:00:00,"A.S. SANTIAGO E BARBANZA","27.090","5","53","26.669","3","1","448.971","165.520","380","168.053"
2021-10-31 18:00:00,"A.S. VIGO","37.789","4","79","37.248","5","1","627.964","310.431","477","115.500"
2021-10-31 18:00:00,"GALICIA","183.258","31","524","180.116","25","5","2.898.575","1.149.892","2.652","913.003"
2021-11-01 18:00:00,"A.S. A CORUÑA E CEE","43.290","1","137","42.509","5","1","650.712","180.727","661","243.682"
2021-11-01 18:00:00,"A.S. FERROL","11.679","2","42","11.401","2","1","187.523","71.634","230","27.980"
2021-11-01 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","20.025","10","46","19.719","1","1","331.238","157.180","254","74.050"
2021-11-01 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.891","5","115","21.332","7","1","345.079","153.915","445","134.235"
2021-11-01 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.514","2","60","21.250","1","0","308.214","110.485","205","150.374"
2021-11-01 18:00:00,"A.S. SANTIAGO E BARBANZA","27.092","2","50","26.674","3","1","449.229","165.522","380","168.335"
2021-11-01 18:00:00,"A.S. VIGO","37.794","5","80","37.252","5","1","628.291","310.431","477","115.672"
2021-11-01 18:00:00,"GALICIA","183.285","27","530","180.137","24","6","2.900.286","1.149.894","2.652","914.328"
2021-11-02 18:00:00,"A.S. A CORUÑA E CEE","43.302","10","134","42.524","7","1","651.173","180.743","661","243.970"
2021-11-02 18:00:00,"A.S. FERROL","11.680","1","43","11.401","2","1","187.688","71.617","230","28.071"
2021-11-02 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","20.024","2","43","19.721","2","1","331.455","157.183","254","74.344"
2021-11-02 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.905","12","126","21.335","9","1","345.380","153.916","445","134.624"
2021-11-02 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.522","7","57","21.261","1","0","308.400","110.491","205","150.769"
2021-11-02 18:00:00,"A.S. SANTIAGO E BARBANZA","27.097","4","50","26.679","3","1","449.432","165.532","380","168.709"
2021-11-02 18:00:00,"A.S. VIGO","37.792","2","80","37.249","2","1","628.527","310.448","478","115.954"
2021-11-02 18:00:00,"GALICIA","183.322","38","533","180.170","26","6","2.902.055","1.149.930","2.653","916.441"
2021-11-03 18:00:00,"A.S. A CORUÑA E CEE","43.337","31","152","42.541","8","1","651.930","180.748","661","244.360"
2021-11-03 18:00:00,"A.S. FERROL","11.688","8","50","11.402","2","1","187.866","71.620","230","28.173"
2021-11-03 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","20.031","7","50","19.721","2","1","331.711","157.362","254","74.614"
2021-11-03 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.918","14","138","21.336","9","1","345.842","155.621","445","135.071"
2021-11-03 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.521","2","55","21.262","1","0","308.539","110.499","205","151.134"
2021-11-03 18:00:00,"A.S. SANTIAGO E BARBANZA","27.105","8","55","26.682","3","1","449.771","165.537","380","169.086"
2021-11-03 18:00:00,"A.S. VIGO","37.799","6","81","37.255","3","1","628.895","310.495","478","116.310"
2021-11-03 18:00:00,"GALICIA","183.399","76","581","180.199","28","6","2.904.554","1.151.882","2.653","918.748"
2021-11-04 18:00:00,"A.S. A CORUÑA E CEE","43.349","12","157","42.548","8","1","652.408","180.766","661","244.663"
2021-11-04 18:00:00,"A.S. FERROL","11.694","7","54","11.404","2","1","188.047","71.622","230","28.290"
2021-11-04 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","20.037","6","54","19.723","2","1","332.031","158.726","254","74.855"
2021-11-04 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","21.943","25","162","21.337","8","1","346.320","156.023","445","135.524"
2021-11-04 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","21.530","10","59","21.267","1","0","308.706","110.517","205","151.532"
2021-11-04 18:00:00,"A.S. SANTIAGO E BARBANZA","27.117","12","63","26.686","3","1","450.041","165.540","380","169.478"
2021-11-04 18:00:00,"A.S. VIGO","37.813","14","91","37.259","2","1","629.221","311.614","478","116.669"
2021-11-04 18:00:00,"GALICIA","183.483","86","640","180.224","26","6","2.906.774","1.154.808","2.653","921.011"
